product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
173,115,10,329.0,845.0,0.61,4.2,29746,289,142,1091,737,617,676,964,130
756,1162,10,379.0,1099.0,0.66,4.3,2806,1232,1067,1151,1027,314,611,1131,1316
1052,66,119,5998.0,7999.0,0.25,4.2,30355,26,387,574,681,753,699,1054,72
734,1085,20,299.0,1499.0,0.8,4.2,2868,263,455,586,143,532,751,664,1226
1153,920,31,379.0,1499.0,0.75,4.1,670,205,482,423,152,648,669,769,1025
767,842,200,1399.0,2999.0,0.53,4.3,3530,1209,276,871,62,546,1091,1007,935
572,300,63,699.0,1299.0,0.46,4.3,6183,456,139,445,191,461,654,249,704
860,264,201,300.0,300.0,0.0,4.2,419,1029,586,242,818,816,721,801,320
535,1004,15,999.0,1995.0,0.5,4.5,7317,325,544,40,348,687,978,260,1122
63,252,197,535.0,535.0,0.0,4.4,4426,318,745,272,182,981,845,824,296
897,897,97,13999.0,24999.0,0.44,4.2,45237,877,658,1134,773,1123,1124,356,1010
366,407,20,269.0,1099.0,0.76,4.1,1092,510,970,119,661,710,649,1408,427
239,784,209,341.0,450.0,0.24,4.3,2493,1048,567,367,736,473,292,1025,863
444,1066,51,2499.0,3999.0,0.38,4.4,12679,143,1028,437,1119,1192,423,520,1205
1224,226,10,349.0,599.0,0.42,4.1,210,389,708,842,396,500,1109,1018,267
611,428,55,5899.0,7005.0,0.16,3.6,4199,1135,846,781,727,1111,1097,1238,508
263,745,104,699.0,1199.0,0.42,4.0,14403,1285,169,811,134,474,187,212,810
965,1197,51,1565.0,2999.0,0.48,4.0,11113,950,784,844,203,59,1084,1145,386
407,933,65,326.0,799.0,0.59,4.4,10773,988,61,435,921,356,709,799,1042
581,1024,73,120.0,999.0,0.88,3.9,6491,1130,638,1155,1092,871,355,1067,1156
233,747,39,657.0,999.0,0.34,4.3,13944,450,253,1137,45,509,309,100,811
90,628,28,1995.0,2895.0,0.31,4.6,10760,458,467,508,626,1182,1176,925,713
248,778,70,1500.0,1500.0,0.0,4.4,25996,732,202,909,185,418,44,1004,856
135,630,17,2640.0,3195.0,0.17,4.5,16146,639,54,622,378,139,830,408,707
184,246,55,5299.0,6355.0,0.17,3.9,8280,787,1150,350,9,331,871,203,292
1019,832,10,263.0,699.0,0.62,4.1,450,1181,345,975,199,575,218,727,909
279,887,29,1990.0,2999.0,0.34,4.3,14237,941,747,774,1086,1171,780,989,984
10,183,118,1289.0,1499.0,0.14,4.5,20668,611,838,394,132,350,748,836,216
563,259,201,165.0,165.0,0.0,4.5,1674,1027,713,201,67,831,410,982,311
358,146,24,1699.0,3499.0,0.51,3.6,7689,696,355,1128,376,204,1018,174,175
479,494,68,2299.0,7500.0,0.69,4.1,5554,92,863,225,232,594,942,184,574
172,84,10,219.0,700.0,0.69,4.3,20053,285,1161,400,108,1134,740,844,125
730,332,33,39.0,39.0,0.0,3.8,3344,1040,110,1059,668,634,806,265,270
1097,1199,57,26999.0,37999.0,0.29,4.6,2886,812,742,1,431,1176,1144,227,1140
532,1007,76,1490.0,1990.0,0.25,4.1,98250,1103,354,590,951,11,198,1207,1128
1308,419,23,398.0,1949.0,0.8,4.0,75,452,956,691,1063,343,785,979,502
1244,1321,10,349.0,899.0,0.61,4.5,149,1292,200,745,1004,591,507,1057,1451
215,424,24,770.0,1547.0,0.5,4.3,2585,142,306,45,285,161,505,468,507
689,1107,114,279.0,1299.0,0.79,4.0,5072,651,70,1140,807,380,1041,464,1251
401,404,194,249.0,599.0,0.58,4.5,5985,446,120,316,850,1057,378,806,426
712,820,10,115.0,499.0,0.77,4.0,7732,1211,127,1015,624,1032,597,605,898
79,239,123,230.0,230.0,0.0,4.5,9427,109,303,424,308,371,257,1219,286
1036,1287,10,399.0,999.0,0.6,4.1,1780,1013,458,1107,1075,103,1131,636,1397
538,432,28,599.0,700.0,0.14,4.3,2301,483,1107,403,317,1159,1172,242,513
352,395,54,598.0,1150.0,0.48,4.1,2535,477,9,326,719,587,759,670,481
1016,923,31,399.0,1499.0,0.73,4.0,691,204,109,407,497,476,84,807,1027
864,754,23,499.0,1299.0,0.62,4.1,2740,704,505,159,491,385,264,492,837
881,121,10,199.0,499.0,0.6,4.1,602,957,1033,370,734,384,749,1242,138
861,598,18,579.0,1090.0,0.47,4.4,3482,1003,907,362,397,90,58,12,688
1109,125,10,179.0,399.0,0.55,4.0,1423,401,850,54,973,235,174,238,146
109,818,207,90.0,100.0,0.1,4.1,6199,1106,535,39,253,503,92,35,895
755,1200,23,899.0,1999.0,0.55,4.4,1667,593,1080,449,582,806,559,653,1359
539,431,27,1149.0,1800.0,0.36,4.3,4723,440,251,552,914,312,575,449,512
41,399,20,249.0,499.0,0.5,4.2,22860,447,944,1093,416,1172,1174,1263,321
117,507,33,39.0,39.0,0.0,3.6,13572,1040,672,319,213,1151,1198,1240,595
47,1075,50,1599.0,3599.0,0.56,4.2,16182,196,498,252,291,432,664,190,1214
728,1283,82,1199.0,3990.0,0.7,4.2,2908,767,1068,310,1066,918,869,768,1417
1159,947,10,209.0,499.0,0.58,3.9,536,1195,71,1024,535,1010,719,445,1059
777,730,18,1099.0,1499.0,0.27,4.2,2375,1228,768,940,1052,42,1133,200,813
564,258,201,120.0,120.0,0.0,4.5,4951,1028,194,1061,1128,345,230,1305,309
540,429,27,1519.0,3499.0,0.57,4.3,408,300,636,490,819,562,85,963,510
365,781,207,420.0,420.0,0.0,4.2,1926,630,610,147,445,677,23,845,860
80,240,205,225.0,225.0,0.0,4.1,4798,464,48,750,192,251,193,1138,287
440,225,12,199.0,799.0,0.75,4.1,7333,256,311,645,50,818,530,1121,829
1262,1176,112,1799.0,3999.0,0.55,4.6,245,121,504,927,540,455,303,593,1332
892,245,56,8349.0,9625.0,0.13,3.8,3652,786,584,801,678,22,349,862,291
1148,293,37,3307.0,6100.0,0.46,4.3,2515,496,454,230,658,250,104,1175,350
319,1171,10,325.0,1299.0,0.75,4.2,10576,396,268,932,0,692,851,436,1313
193,438,42,449.0,1300.0,0.65,4.2,4959,1033,523,1098,1032,968,1160,195,522
140,328,71,380.0,400.0,0.05,4.4,2111,573,124,543,261,66,162,757,391
605,150,13,499.0,1399.0,0.64,3.9,1462,170,824,794,1173,630,117,1364,222
1162,604,43,37247.0,59890.0,0.38,4.0,323,788,332,541,630,998,460,488,686
272,1255,77,849.0,2490.0,0.66,4.2,91188,370,476,846,145,166,762,1042,550
722,1216,84,799.0,1999.0,0.6,3.7,418,1163,22,346,244,926,854,707,1356
1261,535,115,2599.0,6999.0,0.63,4.5,1526,1255,68,75,170,856,60,7,1345
1329,589,10,199.0,999.0,0.8,4.5,127,2,1015,570,47,925,107,1158,676
133,412,49,269.0,800.0,0.66,3.6,10134,1095,776,792,752,1073,1083,1229,980
398,949,33,298.0,999.0,0.7,4.3,1552,49,232,258,1133,119,1141,577,1062
443,499,84,1499.0,2999.0,0.5,4.1,25262,246,979,908,550,248,207,1116,587
464,814,165,649.0,1245.0,0.48,3.9,123365,202,1036,1072,1153,33,835,924,885
57,1120,135,1199.0,1695.0,0.29,3.6,13300,614,416,922,572,276,6,751,1277
437,86,136,1199.0,2000.0,0.4,4.0,18543,774,1084,120,708,129,255,431,82
380,1038,183,455.0,999.0,0.54,4.1,3578,1239,821,1183,765,263,1004,354,1176
1225,1245,156,199.0,1999.0,0.9,3.7,2031,1236,480,200,899,996,494,343,1392
432,415,156,293.0,499.0,0.41,3.9,44994,1159,614,82,460,567,183,928,767
191,811,145,199.0,495.0,0.6,4.1,270563,1107,751,392,404,679,38,572,892
431,848,165,749.0,1245.0,0.4,3.9,31783,1140,99,889,889,255,866,996,944
76,172,135,1399.0,1549.0,0.1,3.9,2602,357,738,863,370,849,666,754,200
206,851,165,749.0,1445.0,0.48,3.9,63350,610,888,1079,495,1051,268,540,947
171,816,161,1699.0,3193.0,0.47,3.8,54032,748,568,142,1114,579,459,952,891
97,857,165,1043.0,1345.0,0.22,3.8,15592,296,816,1019,563,872,987,994,952
216,928,183,499.0,999.0,0.5,4.1,4859,929,843,418,541,885,905,1115,1038
98,753,136,1464.0,1650.0,0.11,4.1,14120,612,49,820,960,82,973,985,836
323,766,159,249.0,499.0,0.5,3.3,8427,1242,1081,1095,994,1079,508,133,848
154,156,181,625.0,1400.0,0.55,4.2,23316,820,263,283,1080,1119,584,1225,194
665,275,169,1290.0,2500.0,0.48,4.0,6530,777,712,612,274,91,1203,620,332
267,460,140,3600.0,6190.0,0.42,4.3,11924,546,359,114,93,1128,1123,859,543
200,686,134,6549.0,13999.0,0.53,4.0,2961,1036,1160,779,706,335,163,873,762
524,448,165,1625.0,2995.0,0.46,4.5,23484,166,23,1123,409,374,265,158,501
835,176,140,2599.0,5890.0,0.56,4.1,21783,141,510,655,767,869,1163,1249,208
484,525,166,1199.0,2000.0,0.4,4.0,14030,764,399,1115,437,513,177,349,609
837,168,141,5499.0,13150.0,0.58,4.2,6398,304,327,209,798,805,921,166,206
1081,611,169,1299.0,3500.0,0.63,3.8,44050,86,437,1158,28,813,714,336,695
155,162,181,599.0,785.0,0.24,4.2,24247,93,1163,943,1048,337,496,1063,195
58,173,169,1999.0,3210.0,0.38,4.2,41349,1148,1,550,36,626,765,935,203
823,609,166,549.0,1000.0,0.45,3.6,1074,955,1078,467,585,1070,1089,1058,693
953,614,135,999.0,2000.0,0.5,3.8,1163,765,1013,1083,556,571,377,760,698
940,873,183,398.0,1999.0,0.8,4.1,257,816,1092,116,400,939,454,809,1019
36,161,139,539.0,720.0,0.25,4.1,36017,659,442,689,1117,1066,820,1196,184
396,482,165,699.0,1595.0,0.56,4.1,8090,407,374,1020,528,192,544,856,579
123,856,161,2148.0,3645.0,0.41,4.1,31388,297,1180,949,40,347,760,546,951
1252,809,155,3599.0,7950.0,0.55,4.2,136,691,93,1106,18,669,814,122,886
501,864,144,351.0,999.0,0.65,4.0,5380,586,588,802,29,283,252,668,961
19,796,182,1614.0,1745.0,0.08,4.3,37974,1063,353,593,52,555,1013,1034,874
576,456,139,719.0,1295.0,0.44,4.2,17218,657,709,483,169,667,468,210,541
1315,28,183,678.0,1499.0,0.55,4.2,900,359,1039,607,148,360,373,970,30
1100,807,166,809.0,1545.0,0.48,3.7,976,230,1021,161,990,627,113,428,889
928,724,162,1969.0,5000.0,0.61,4.1,4927,596,375,1080,106,971,778,1022,804
114,794,183,1490.0,1695.0,0.12,4.4,3543,350,319,1114,236,253,736,405,872
270,450,135,2499.0,3945.0,0.37,3.8,2732,303,59,1031,440,845,1051,1257,534
416,30,187,1665.0,2099.0,0.21,4.0,14368,356,293,714,614,985,341,992,25
46,804,161,3229.0,5295.0,0.39,4.2,39724,743,564,405,338,833,429,395,870
521,808,161,1799.0,3595.0,0.5,3.8,9791,52,737,218,1163,595,808,1376,890
465,25,165,1260.0,1699.0,0.26,4.2,2891,647,758,1178,386,5,32,467,54
29,166,135,749.0,1129.0,0.34,4.0,2446,829,1113,15,652,826,1202,981,198
295,220,169,3499.0,5795.0,0.4,3.9,25340,1150,1018,487,210,1047,529,714,265
315,934,158,379.0,999.0,0.62,4.3,3096,705,297,893,985,193,329,295,1045
1305,615,135,1099.0,2400.0,0.54,3.8,4,613,69,236,683,130,739,1052,699
1160,68,166,749.0,1299.0,0.42,4.0,119,467,806,859,27,1110,165,704,76
409,861,174,1299.0,1299.0,0.0,4.2,40106,656,1124,492,753,1058,320,448,956
209,750,181,549.0,1090.0,0.5,4.2,13029,811,512,387,841,1129,244,895,833
957,610,136,899.0,2000.0,0.55,3.6,291,616,872,984,480,232,11,1,694
165,795,181,1321.0,1545.0,0.14,4.3,15453,781,238,245,897,352,730,505,873
990,217,183,1099.0,1999.0,0.45,4.0,604,488,410,410,955,348,17,444,260
21,157,181,775.0,875.0,0.11,4.2,46647,662,229,634,768,686,637,96,187
836,169,141,6299.0,15270.0,0.59,4.1,3233,1059,1142,727,1031,1185,1204,898,205
733,759,182,3190.0,4195.0,0.24,4.0,1282,45,1125,784,129,883,1024,1188,841
1345,925,135,799.0,1989.0,0.6,4.3,70,405,963,718,1190,304,457,1124,1301
121,1195,162,2699.0,5000.0,0.46,4.0,26164,737,343,43,647,423,689,609,1350
570,1117,181,599.0,990.0,0.39,3.9,16166,569,728,205,780,23,115,1211,174
271,218,166,749.0,1111.0,0.33,4.2,35693,412,911,1108,1148,1146,348,576,263
631,278,141,6199.0,10400.0,0.4,4.1,14391,719,786,611,1183,840,74,893,337
199,193,168,1819.0,2490.0,0.27,4.4,7946,608,881,1094,1094,382,428,1186,238
513,526,166,1199.0,1900.0,0.37,4.0,1765,534,1042,510,181,188,754,1228,71
592,852,169,3249.0,6295.0,0.48,3.8,14062,1141,1126,122,1044,898,784,1317,948
326,1012,158,349.0,999.0,0.65,4.0,15646,923,301,233,296,821,497,1151,1133
1127,71,136,1049.0,1699.0,0.38,3.1,111,909,572,480,929,597,550,191,74
528,467,157,799.0,1500.0,0.47,4.3,9695,782,875,787,576,722,651,271,552
838,167,141,4999.0,9650.0,0.48,4.2,1772,1060,462,1065,953,1179,1197,114,207
373,199,169,6999.0,10590.0,0.34,4.4,11499,1108,1130,1060,187,544,112,1120,242
803,216,156,799.0,1999.0,0.6,4.1,2162,1245,1005,665,107,547,574,1128,261
616,1135,178,89.0,89.0,0.0,4.2,19621,583,264,668,733,1052,752,817,1283
195,748,128,1400.0,2485.0,0.44,4.1,19998,459,548,542,1129,132,612,839,831
608,862,144,355.0,899.0,0.61,4.1,1051,587,198,168,834,808,706,1332,962
28,165,135,2169.0,3279.0,0.34,4.1,1716,517,1073,837,750,977,1126,868,202
119,361,186,2799.0,3799.0,0.26,3.9,32931,762,792,1174,781,157,557,1297,434
452,817,165,899.0,1249.0,0.28,3.9,17424,487,170,762,650,707,145,891,893
67,665,134,2499.0,5000.0,0.5,3.8,1889,618,274,797,895,388,4,545,739
1183,280,140,3599.0,7299.0,0.51,4.0,10324,714,227,1008,847,80,473,877,341
48,155,181,499.0,625.0,0.2,4.2,5355,663,13,298,479,242,647,357,189
686,177,139,653.0,1020.0,0.36,4.1,3366,770,743,1038,508,551,1200,175,209
1069,34,184,4789.0,8990.0,0.47,4.3,1017,504,519,1016,415,1142,777,968,1186
30,158,137,1409.0,1639.0,0.14,3.7,787,830,1114,815,939,807,767,1330,190
35,752,159,753.0,899.0,0.16,4.2,18462,1053,632,557,1191,695,842,1142,835
1147,398,158,353.0,1199.0,0.71,4.3,629,301,228,897,755,400,1152,733,412
132,465,156,1099.0,1899.0,0.42,4.3,15276,646,41,55,933,1044,479,946,551
839,756,155,8799.0,11595.0,0.24,4.4,2981,742,790,249,91,541,110,1230,839
792,678,165,1345.0,1750.0,0.23,3.8,2466,361,964,742,632,279,1164,1270,752
231,790,171,2095.0,2095.0,0.0,4.5,7949,434,1169,438,77,428,1110,864,869
687,286,135,1498.0,2300.0,0.35,3.8,95,1007,258,20,769,397,823,711,345
55,1119,138,2199.0,2990.0,0.26,3.8,1558,615,1020,248,424,888,819,383,1272
175,800,169,3699.0,4295.0,0.14,4.1,26543,1153,1061,962,693,581,908,205,880
746,564,144,177.0,199.0,0.11,4.1,3688,698,450,1124,336,1143,1148,726,640
914,613,169,1149.0,2499.0,0.54,3.8,4383,62,181,1146,854,325,1167,866,697
1200,478,146,244.0,499.0,0.51,3.3,478,168,382,771,672,117,466,915,570
878,285,135,1959.0,2400.0,0.18,4.0,237,1078,793,566,964,684,1044,269,349
932,621,183,319.0,749.0,0.57,4.6,124,930,325,459,312,1147,1162,907,1018
178,810,165,1499.0,1775.0,0.16,3.9,14667,1137,58,440,904,703,202,666,887
1331,223,183,469.0,1599.0,0.71,3.7,6,1240,520,181,948,36,440,969,361
221,813,171,1099.0,1795.0,0.39,4.2,4244,65,773,626,1103,323,906,890,884
210,171,136,9590.0,15999.0,0.4,4.1,1017,438,597,190,345,439,328,487,197
99,640,129,999.0,1490.0,0.33,4.1,12999,740,333,33,805,596,400,1146,723
1155,1187,166,1299.0,1999.0,0.35,3.8,311,180,692,902,118,561,930,225,1430
105,551,149,292.0,499.0,0.41,4.1,4238,606,561,140,618,127,139,913,630
111,492,178,160.0,299.0,0.46,4.6,2781,89,56,339,212,580,482,643,571
45,443,192,600.0,600.0,0.0,4.1,10907,270,749,37,784,1131,876,478,525
56,444,190,1130.0,1130.0,0.0,4.2,13250,271,291,946,523,386,643,689,526
244,853,169,3249.0,6295.0,0.48,3.9,43070,634,195,649,942,623,572,1097,949
151,846,169,3599.0,9455.0,0.62,4.1,11828,307,647,964,646,659,220,999,941
791,1095,158,368.0,699.0,0.47,4.1,1240,1129,861,348,414,549,667,1165,1239
249,221,169,3199.0,4999.0,0.36,4.0,20869,1151,1010,441,568,4,856,1083,266
1219,532,172,1599.0,2900.0,0.45,3.7,441,536,893,1112,1150,572,485,1235,608
997,503,159,1999.0,2499.0,0.2,4.1,1034,183,1156,502,448,518,370,1156,591
20,1118,181,616.0,1190.0,0.48,4.1,37126,570,20,769,496,635,248,1197,1273
397,523,159,1499.0,2100.0,0.29,4.1,6355,532,412,642,263,398,259,827,625
1322,1184,178,199.0,499.0,0.6,3.3,12,320,465,703,703,1056,1078,139,1338
59,283,139,610.0,825.0,0.26,4.1,13165,723,781,228,1096,577,381,1008,339
879,505,168,999.0,1499.0,0.33,4.1,1646,514,208,682,1140,145,502,321,593
235,803,186,8999.0,9995.0,0.1,4.4,17994,773,685,1191,245,538,690,729,882
974,927,183,453.0,999.0,0.55,4.3,610,571,434,873,446,322,579,437,1034
841,269,169,2464.0,6000.0,0.59,4.1,8866,247,457,1090,436,1109,1087,655,327
22,858,172,2719.0,3945.0,0.31,3.7,13406,295,684,726,1053,962,1085,592,953
1350,1048,140,1439.0,1999.0,0.28,4.8,53803,1244,241,1058,631,73,617,303,1187
1170,504,159,2799.0,3499.0,0.2,4.5,546,184,705,1153,391,110,551,187,592
462,617,140,2088.0,5550.0,0.62,4.0,5292,128,1094,882,721,737,776,1203,692
888,471,140,2399.0,4590.0,0.48,4.1,444,954,530,1021,782,310,901,24,557
220,38,156,308.0,499.0,0.38,3.9,4584,165,481,1101,843,771,678,1312,178
1077,288,140,2599.0,4400.0,0.41,4.1,14947,721,192,700,462,144,333,289,346
1122,273,181,479.0,1000.0,0.52,4.2,1559,779,364,763,1130,728,660,232,334
374,622,183,245.0,299.0,0.18,4.1,1660,1056,795,342,529,713,985,1192,572
1086,822,183,179.0,799.0,0.78,3.5,132,1133,219,680,950,120,132,796,905
776,1244,128,3569.0,5190.0,0.31,4.3,28629,900,186,1004,500,953,964,883,179
461,815,165,699.0,1345.0,0.48,3.9,8446,201,1025,686,615,978,1025,1231,894
981,1124,161,2089.0,4000.0,0.48,4.2,11199,537,376,895,877,837,471,945,326
788,915,0,2339.0,4000.0,0.42,3.8,1118,1203,656,210,911,637,83,1244,1015
1327,0,136,784.0,1599.0,0.51,4.5,11,71,409,594,599,1191,1065,849,5
494,362,189,5499.0,9999.0,0.45,3.8,4353,672,720,817,505,715,1037,1064,436
1291,51,136,899.0,1990.0,0.55,4.1,185,1171,966,785,1127,346,271,1092,49
124,758,159,1695.0,1695.0,0.0,4.2,14290,960,1086,952,128,542,1118,882,871
113,154,181,499.0,940.0,0.47,4.1,3036,663,1040,79,971,741,1069,1250,188
1266,1133,140,2699.0,4700.0,0.43,4.2,1296,711,484,1043,200,505,289,25,1280
710,475,140,1448.0,2999.0,0.52,4.5,19,906,33,1171,1172,395,398,196,561
1201,553,178,79.0,79.0,0.0,4.0,97,591,1093,576,648,289,345,1368,633
630,458,141,6990.0,14290.0,0.51,4.4,1771,970,854,103,867,338,197,49,545
95,855,161,2698.0,3945.0,0.32,4.0,15034,506,1136,982,1070,836,1022,374,945
527,21,189,3199.0,5999.0,0.47,4.0,3242,968,1091,90,832,716,1036,1269,24
314,522,166,1199.0,1950.0,0.39,3.9,2832,35,102,741,835,941,875,1056,621
894,931,168,1414.0,2799.0,0.49,4.0,1498,645,248,854,918,847,232,561,1041
806,528,165,999.0,1950.0,0.49,3.8,305,51,160,88,79,666,602,1160,0
902,360,186,5999.0,9999.0,0.4,4.2,1191,763,702,5,326,168,65,919,433
499,675,127,9970.0,12999.0,0.23,4.3,4049,1069,1085,191,884,167,1021,1310,750
309,1090,191,698.0,699.0,0.0,4.2,3160,807,995,517,790,452,182,135,1233
194,446,128,2199.0,3190.0,0.31,4.3,9650,516,933,696,532,213,412,1181,532
529,863,143,320.0,799.0,0.6,4.2,3846,589,1185,597,110,305,238,825,958
1041,366,183,298.0,499.0,0.4,4.4,290,1235,337,146,776,701,493,1223,439
383,214,162,1199.0,1499.0,0.2,3.8,2206,678,426,582,1167,1113,545,1202,258
415,159,128,1399.0,2660.0,0.47,4.1,9349,985,403,856,48,1193,659,30,191
917,1146,156,599.0,2799.0,0.79,3.9,578,476,390,475,940,191,1161,912,1292
9,152,171,1499.0,1499.0,0.0,4.3,9331,66,226,66,164,1016,216,1161,185
628,272,127,14400.0,59900.0,0.76,4.4,3837,309,1041,315,691,745,585,795,331
24,530,191,1699.0,1900.0,0.11,3.6,11456,235,892,313,823,730,656,860,495
859,420,135,649.0,999.0,0.35,3.8,49,828,618,746,724,880,1090,529,503
627,174,169,3249.0,6375.0,0.49,4.0,4978,126,72,1076,303,260,286,1168,204
747,468,144,199.0,499.0,0.6,4.1,1996,699,959,560,183,1009,247,524,554
736,661,158,1099.0,1899.0,0.42,4.3,1811,82,912,970,272,683,589,737,733
419,1301,165,664.0,1490.0,0.55,4.0,2198,24,483,881,31,316,394,965,943
405,1102,174,260.0,350.0,0.26,3.9,13127,294,706,97,123,1007,188,144,1244
760,1131,141,6499.0,8500.0,0.24,4.4,5865,1254,906,701,751,1080,781,867,1279
1028,64,153,1484.0,2499.0,0.41,3.7,1067,147,323,641,944,1022,19,1129,1390
277,1130,182,999.0,1560.0,0.36,3.6,4881,1062,81,378,856,725,645,1021,1278
308,1194,162,3299.0,6500.0,0.49,3.7,11217,738,401,678,1165,131,195,345,1349
1346,1149,159,259.0,999.0,0.74,4.0,43,1009,542,677,710,682,976,696,1298
636,684,169,3249.0,7795.0,0.58,4.2,4664,1152,812,1179,1037,929,236,370,761
301,801,182,4280.0,5995.0,0.29,3.8,2112,299,521,148,674,799,766,123,881
511,1145,142,189.0,299.0,0.37,4.2,2737,455,362,775,986,105,1079,1335,1291
1044,290,128,1449.0,2349.0,0.38,3.9,9019,715,190,513,90,1157,1183,930,273
526,562,144,199.0,499.0,0.6,4.0,10234,701,883,795,273,486,594,789,642
659,519,160,474.0,1299.0,0.64,4.1,550,60,430,780,875,961,684,1026,606
1348,746,159,279.0,499.0,0.44,4.8,28,5,826,118,743,795,716,1366,830
973,454,128,1999.0,4775.0,0.58,4.2,1353,486,1012,402,131,698,1165,1143,539
381,806,183,799.0,1230.0,0.35,4.1,2138,348,799,491,267,1118,570,381,1268
941,919,168,949.0,1999.0,0.53,4.0,1679,10,1047,1157,987,736,171,998,1023
264,222,167,3657.66,5156.0,0.29,3.9,12837,1147,1127,413,287,458,799,344,262
376,29,170,1699.0,1999.0,0.15,4.1,8873,175,937,884,255,196,184,1001,28
16,797,182,1849.0,2095.0,0.12,4.3,7681,1073,1178,60,150,175,159,1094,875
691,461,136,12499.0,19825.0,0.37,4.1,322,453,514,70,393,309,920,404,546
26,153,181,1099.0,1920.0,0.43,4.2,9772,472,573,968,578,324,270,1260,186
477,145,191,8199.0,16000.0,0.49,3.9,18497,798,119,821,43,160,984,107,429
1337,878,162,499.0,2199.0,0.77,3.7,53,826,369,584,72,177,294,755,973
653,527,187,6999.0,14999.0,0.53,4.1,1728,306,562,1169,499,475,613,89,626
844,339,178,1595.0,1799.0,0.11,4.0,2877,1289,479,488,520,539,321,1278,1126
1242,1189,181,1049.0,1950.0,0.46,3.8,250,471,962,782,490,487,629,299,555
645,496,166,1182.0,2995.0,0.61,4.2,5178,14,965,1022,351,40,405,417,580
1332,1136,183,499.0,999.0,0.5,4.6,79,1260,641,464,586,931,1046,1407,1284
187,788,127,8799.0,11995.0,0.27,4.1,4157,746,1070,979,699,252,324,1040,867
1263,354,135,1529.0,2999.0,0.49,3.3,29,1290,461,1066,1089,1023,495,396,420
571,1126,181,1199.0,1690.0,0.29,4.2,4580,469,509,918,412,727,1038,178,497
862,1191,158,1052.0,1790.0,0.41,4.3,1404,1161,978,61,1001,1024,483,933,1341
110,805,163,6499.0,8995.0,0.28,4.3,2810,1054,653,1111,714,104,194,1152,883
1202,554,157,239.0,239.0,0.0,4.3,7,728,798,330,292,410,994,83,632
1320,368,159,699.0,1599.0,0.56,4.7,1729,1281,775,3,322,709,1045,808,440
721,178,154,2599.0,4290.0,0.39,4.4,2116,368,909,978,759,332,758,1251,210
1045,1049,187,1547.0,2890.0,0.46,3.9,463,927,809,239,456,761,953,1279,1188
1318,1241,159,499.0,1299.0,0.62,4.7,54,1032,648,1156,206,640,898,362,1389
101,1128,139,510.0,640.0,0.2,4.1,7229,495,96,343,580,431,640,555,1275
441,20,140,1899.0,3790.0,0.5,3.8,3842,600,938,356,728,1005,1043,889,23
266,457,140,2599.0,4560.0,0.43,4.4,646,1084,950,308,1030,373,322,859,542
723,608,158,1199.0,3500.0,0.66,4.3,1802,523,919,1032,293,189,1114,1307,691
327,486,140,999.0,2600.0,0.62,3.4,252,531,474,786,995,143,148,474,585
478,104,161,1999.0,3300.0,0.39,4.2,780,354,38,109,573,900,1040,351,111
851,1039,159,210.0,699.0,0.7,3.7,74,644,691,956,926,17,532,831,1177
185,789,127,14499.0,23559.0,0.38,4.3,2026,747,750,658,81,288,64,1172,868
818,356,144,950.0,1599.0,0.41,4.3,5911,311,967,1045,712,563,447,1365,422
884,755,155,7199.0,9995.0,0.28,4.4,1964,741,389,369,730,758,1134,263,840
1240,449,135,2439.0,2545.0,0.04,4.1,25,1079,475,153,608,334,588,409,547
302,793,182,7799.0,8995.0,0.13,4.0,3160,744,286,684,704,934,861,77,876
351,213,168,1599.0,1999.0,0.2,4.4,1558,390,1146,910,37,1025,1070,106,257
228,1196,169,2899.0,5500.0,0.47,3.8,8958,739,35,693,824,535,828,803,1348
566,1129,153,9799.0,12150.0,0.19,4.3,13251,433,860,777,1192,313,924,973,1276
466,188,182,3299.0,4995.0,0.34,3.8,1393,682,585,569,14,342,792,402,183
1302,787,159,669.0,1499.0,0.55,2.3,13,1246,1119,538,300,697,404,368,866
225,1043,162,5890.0,7506.0,0.22,4.5,7241,223,1065,571,629,665,1143,955,1180
1107,1047,191,9199.0,18000.0,0.49,4.0,16020,127,42,864,154,982,745,87,173
500,865,144,351.0,1099.0,0.68,3.7,1470,575,1027,1051,223,1141,1140,273,960
284,313,120,899.0,1900.0,0.53,4.0,3663,996,608,416,846,169,970,575,384
1067,1094,166,1349.0,1850.0,0.27,4.4,638,1237,326,85,842,472,109,934,1238
402,22,189,6236.0,9999.0,0.38,4.1,3552,969,296,1078,947,1008,893,1252,39
240,483,159,2742.0,3995.0,0.31,4.4,11148,451,357,171,1015,543,546,1316,582
764,1242,153,721.0,1499.0,0.52,3.1,2449,627,1176,457,1178,187,534,756,67
638,791,182,2903.0,3295.0,0.12,4.3,2299,1068,77,498,1055,915,581,623,410
288,481,168,1656.0,2695.0,0.39,4.4,6027,833,897,1064,554,19,63,337,575
929,194,158,1399.0,2290.0,0.39,4.4,461,171,603,753,613,800,701,1002,236
1157,1192,174,2079.0,3099.0,0.33,4.1,282,1071,840,993,346,436,48,246,1342
129,918,139,999.0,1075.0,0.07,4.1,9275,473,682,499,385,206,31,1126,1022
641,357,187,3179.0,6999.0,0.55,4.0,743,671,1017,1159,146,773,317,743,428
